frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle
801,-1.2837683068442776,0.6241833859003192,0.3810825409918034,0.003420147603105116,-0.017980221114291227,0.6048847670053059,0.7961026522277087,0.05852792115635037,-0.01908834163648933,0.1379632105112887,5.17094004948354e-18,-0.04362056916195701,0.0,0.04137921538644314,0.011406452904972908,-0.08455657947182159,-4.875570034461587e-18,-0.027137780080884202,0.0,0.05404851606709393,1.1456840258747333e-17,-0.07347063130242575,-0.019497180583226106,-0.017663737764599893,0.06182620283913064,-1.2152884620069879e-17,0.05356119772348003,-0.17167243364828683,0.11029442128950745
802,-1.283757785930924,0.6242176806199279,0.38108193408650365,0.003399064220104462,-0.017928451942974242,0.6048661881043428,0.7961180260875138,0.05854287472433228,-0.019120591143349706,0.13799621906295423,-4.464556033901658e-18,-0.04375179368817523,0.0,0.04136539141438268,0.01137390779726403,-0.08450411042658916,1.5306162462390412e-18,-0.027224928588514732,0.0,0.054029711433681196,-1.3289121416168644e-17,-0.07348079282970041,-0.01952353465756525,-0.01769776885334292,0.06183366174005794,-2.1028387008976057e-18,0.05365858334743151,-0.17175390763637643,0.11029165728529286
803,-1.283746809078711,0.6242522619529598,0.38108126818777394,0.0033772901291833244,-0.017874649188367377,0.6048482515200423,0.7961329558942559,0.058554324723968106,-0.01915198264037514,0.1380277282765913,3.739070556819548e-18,-0.043884286378812046,0.0,0.04134886129733316,0.011339942653470915,-0.08445349152756015,2.952013632348112e-18,-0.027313657030544405,0.0,0.05401677357767897,-6.3153403427463795e-18,-0.07347039064693354,-0.0195599833839896,-0.017726628022566894,0.0618448161120074,3.782346216625273e-18,0.05373232086217862,-0.17186181702863576,0.11028550534332074
804,-1.2837352877581873,0.6242871386440325,0.38108052776133294,0.0033545999243278076,-0.017818372875748976,0.6048309788480214,0.7961474356381198,0.05856127687217398,-0.01918219784363156,0.13805774035301674,-4.749066459950497e-18,-0.044017968921236626,0.0,0.041328690957289485,0.011304446481955848,-0.0844049129017018,-5.6686894173412125e-19,-0.027403990488470652,0.0,0.05401095572322974,2.3823521288660118e-17,-0.0734357300008551,-0.019609346062184563,-0.017749306380057565,0.061860267191296156,-5.60193180600512e-18,0.0537767509917276,-0.17200167726475774,0.11027525412009413
805,-1.2837232371257645,0.6243223401910166,0.3810797200136409,0.0033319509591868365,-0.017760323621912932,0.6048143375375731,0.7961614698769585,0.05856647483357395,-0.019211751725320008,0.13808625464415092,-5.60190952382737e-18,-0.04415388644535817,0.0,0.04130753680353469,0.011266142923607881,-0.08435809345019293,-8.875339020735198e-18,-0.027496910525107214,0.0,0.05401257027727018,1.5128251629061895e-17,-0.07337355782249232,-0.01967167051965188,-0.017764930848473984,0.06188069520222873,-8.181808874884507e-20,0.053793882654411825,-0.17217576705044374,0.11026036101904554
806,-1.283710779391513,0.6243579082098794,0.38107885902564015,0.003310280550782547,-0.01770150957842112,0.6047982425703914,0.7961750965617339,0.05857317887355487,-0.019241441544066165,0.13811311259387826,-7.009770926392623e-18,-0.0442928493157019,0.0,0.0412885366433141,0.011224490897414691,-0.08431256389116876,-5.0420318609317584e-18,-0.027593140627320517,0.0,0.054020865382635584,5.010919530142108e-18,-0.07328565488377321,-0.019744096847831218,-0.017774177959370824,0.06190632883771518,1.39314949906263e-17,0.053791308153597034,-0.17237967225018752,0.11024135336661495
807,-1.2836979514605342,0.6243938328432291,0.38107795100723174,0.003289303486405728,-0.017641881107840603,0.6047827002778388,0.7961883131258564,0.05858075472438436,-0.019271282190484615,0.13813838841131473,-4.2022669878284435e-18,-0.04443439452360516,0.0,0.041271042646827065,0.011180136556555262,-0.08426837433267025,-3.959993592928693e-18,-0.027692157637930426,0.0,0.054035143321567294,1.3911012344298262e-17,-0.0731760539207522,-0.01982501471258957,-0.0177782511502411,0.0619366718522778,-1.597215617923952e-17,0.053771469410747764,-0.1726087281970358,0.11021893360695906
808,-1.2836848091305153,0.6244300812989491,0.38107700545259915,0.0032686140791618377,-0.017581325154571007,0.6047677283096878,0.7962011102497599,0.058588215147485884,-0.019301162987082458,0.13816202227994895,1.0852631918873474e-17,-0.04457790775253011,0.0,0.04125414455178293,0.0111337943608018,-0.084225649316115,6.169125416129669e-19,-0.02779338474802716,0.0,0.054054422063025936,9.18181564154069e-18,-0.0730488163519229,-0.01991263036899831,-0.01777829342953152,0.061970937211000554,2.86585656769612e-18,0.05373681117077081,-0.17285826042907573,0.1101939933785948
809,-1.2836713869463137,0.6244666377052326,0.3810760270778418,0.003247802114851748,-0.017519680662104783,0.6047532941027486,0.7962135177468385,0.058594589111339634,-0.01933098481141747,0.1381841120206651,6.483086729009057e-18,-0.044722867817915776,0.0,0.04123684298797139,0.01108619836458454,-0.0841843028689613,-3.439967062102837e-19,-0.027896221570039473,0.0,0.054077653196791836,2.609263487320946e-18,-0.07290811878630067,-0.020005222810105507,-0.017775491956561716,0.062008287640127974,-3.765855543933416e-19,0.05368956786734147,-0.1731235826597058,0.11016747693961049
810,-1.2836577502959083,0.6245034652598358,0.38107502625949624,0.0032264644186815344,-0.01745681253298172,0.60473943881693,0.7962255087366442,0.05859880872158946,-0.01936070365229506,0.13820458807833685,9.31747734620366e-18,-0.04486863827996736,0.0,0.041218151745345946,0.011038048563235502,-0.08414446971784878,4.283963015738149e-18,-0.02800006417020042,0.0,0.05410375922777509,-2.2725050250608074e-18,-0.07275801186760794,-0.020100957741042723,-0.017770977888518474,0.06204788492253763,5.042731242139672e-18,0.05363213725673382,-0.17340002658409487,0.11014027815399446
811,-1.2836439322066702,0.6245405279080669,0.3810740057178798,0.003204214692558575,-0.017392561063676173,0.6047261532898844,0.7962370949378519,0.05859987338112509,-0.01939025369940571,0.1382234639445194,-7.600728608335207e-18,-0.04501464581671354,0.0,0.041197044899139834,0.010990080687932202,-0.08410619897824607,-1.8452290155496037e-19,-0.02810431345356734,0.0,0.05413168964378427,-1.0060666918237454e-19,-0.07260261759197831,-0.02019810345092017,-0.01776591360298356,0.06208888121985619,-2.0717896494248152e-19,0.053566864674407466,-0.1736828891019617,0.11011335672805053
812,-1.2836299873143548,0.6245778061937134,0.3810729790340144,0.003180637701124347,-0.017326808459670832,0.604713441049482,0.7962482775281282,0.05859678318539065,-0.019419571821903844,0.1382407943465235,9.285263624428395e-18,-0.045160302966167395,0.0,0.04117256842271559,0.010942975688916636,-0.08406948678602899,4.136688884347064e-20,-0.02820834452624404,0.0,0.05416031850724416,3.580386761348001e-18,-0.07244608861139071,-0.02029482979606872,-0.01776140969344629,0.06213041287732196,4.504018287685937e-18,0.053496021444179455,-0.17396743808027795,0.11008764608320105
813,-1.2836159629857657,0.624615266136027,0.38107194784749515,0.0031553341926046346,-0.017259374171119318,0.6047013149667686,0.7962590517832847,0.058588455929542003,-0.019448557537392167,0.13825651513844078,3.9419283302420525e-18,-0.045305015142934876,0.0,0.041143681993224754,0.010897486383180006,-0.08403442104922502,-6.879497786432552e-18,-0.028311575386308713,0.0,0.054188601966999206,-1.0593756698887054e-17,-0.07229248877220677,-0.02038934584153329,-0.017758630365429278,0.06217166636471143,-8.750353270949355e-18,0.053421975645845624,-0.17424902310346244,0.11006407729324173
814,-1.2836019061432993,0.6246528816322134,0.38107092120041025,0.0031278947141111617,-0.017190113133934964,0.6046897765419535,0.7962694207557781,0.05857389931877208,-0.01947714279822864,0.13827067437453394,3.011111913103481e-18,-0.04544820302450635,0.0,0.04110941306431588,0.010854295355587427,-0.08400106739095844,1.2071842013145303e-17,-0.028413404482176545,0.0,0.05421541395860665,2.6886728261260365e-18,-0.07214601038583891,-0.02047986826898886,-0.01775868689259457,0.06221177520152875,-2.287491883399043e-18,0.053347024142512765,-0.17452298089666982,0.11004362757037196
815,-1.2835878697025112,0.6246906197396112,0.38106990840240984,0.0030979247284983317,-0.017118894907019247,0.604678835491146,0.7962793807506325,0.05855207878098782,-0.019505300533990275,0.13828323321966488,1.6495130678370938e-18,-0.045589260345189224,0.0,0.041068739276455685,0.010814139353700472,-0.08396942569901042,1.787915738857336e-18,-0.028513210643509757,0.0,0.05423966676122888,4.862812841464488e-19,-0.07201070033863252,-0.020564530842034693,-0.017762731501113127,0.062249936536195524,1.1868122731114824e-17,0.053273501404784866,-0.17478459077405378,0.1100272133754456
816,-1.2835738929673137,0.6247284530569543,0.3810689144693763,0.003065024957629199,-0.01704556851734705,0.6046684908437133,0.7962889365027722,0.05852200236632704,-0.019532918784867327,0.13829421980996245,6.000787492331439e-18,-0.0457276061794041,0.0,0.04102069702830928,0.010777712685814744,-0.08393956408733505,4.870225620523882e-18,-0.028610399545801336,0.0,0.05426025532706277,-6.19913801029493e-18,-0.07189076525980222,-0.02064157325365745,-0.017771902965392147,0.06228526984445901,8.99159884223922e-18,0.05320368479561797,-0.17502918642693222,0.11001583516701123
817,-1.2835599308658774,0.6247661439316519,0.38106794911866043,0.0030295401725254616,-0.016969760214528867,0.6046586745108968,0.796298145460185,0.058482774846868105,-0.019560853780520002,0.1383039098742044,7.740970360351096e-18,-0.0458626019162037,0.0,0.04096426339939667,0.01074428860212425,-0.08391142499986759,2.1219147265939973e-18,-0.028703720757653504,0.0,0.05427709953044964,6.0914159334833745e-18,-0.07177931101207835,-0.02071207472396942,-0.01778492904654586,0.0623177588483174,1.3428913285328881e-18,0.05312964920595434,-0.17526784710593746,0.11000784501317382
818,-1.2835458930387122,0.6248035630004193,0.3810670079455967,0.002992166096954909,-0.016891368172912653,0.6046493391343659,0.7963070421060396,0.058434900871309266,-0.01958976601370817,0.13831248135968388,1.768752807497838e-18,-0.04599446956275194,0.0,0.04089985001876181,0.010712542623962588,-0.08388483212632335,4.613992777305475e-19,-0.028792996565684285,0.0,0.05429130424676247,3.848472689153987e-18,-0.07166745798866687,-0.020778765243466717,-0.017799916986445476,0.06234846449014593,-1.3387011624219395e-17,0.053043576915869965,-0.17551311912846276,0.11000150686810674
819,-1.2835317759944467,0.6248408514690408,0.38106608134463793,0.0029529289993172276,-0.016810677239326423,0.6046405121803591,0.7963155984729632,0.05837944589895157,-0.01961919158160776,0.13831975268542415,1.441758183563001e-17,-0.04612389876673873,0.0,0.04082860825674174,0.010682494400569465,-0.08385991357496791,-7.9121269020866e-18,-0.028879268773628182,0.0,0.054303607687209945,-2.4250768346849882e-18,-0.07155615224460721,-0.020842237522197896,-0.017816949682391024,0.062378188540349426,-1.1742073640651544e-17,0.05294814309885466,-0.17576226130198128,0.1099973962063985
820,-1.2835175865273587,0.624878165813604,0.38106516285261566,0.0029118668672437576,-0.016727960822639044,0.6046322462055007,0.7963237678272291,0.05831745754021235,-0.019648738058468576,0.13832556158118547,-4.146395900534162e-18,-0.046251585299732695,0.0,0.040751559595392256,0.010654057518299133,-0.08383659887612727,1.3638235475238487e-18,-0.028963631702262134,0.0,0.05431453651822762,1.3931359333005841e-18,-0.07144667674577813,-0.020902857764462424,-0.017835838418178058,0.06240712700758046,-2.046934526378822e-18,0.05284632276160263,-0.17601186197977936,0.1099955555453371
821,-1.2835033189282965,0.6249156480191967,0.3810642421745392,0.0028690123090099433,-0.01664349826327445,0.604624561660736,0.7963315278013889,0.05824996480074984,-0.01967792561657216,0.1383297874741772,2.445049058876293e-18,-0.04637825883412952,0.0,0.04066986549581139,0.010627224349423389,-0.08381493652906527,-5.21503048219263e-19,-0.02904706834756247,0.0,0.05432461521604037,9.742869089978256e-18,-0.07134027233976693,-0.020960978688003448,-0.017856308268797097,0.06243544629243797,-6.720862329328051e-18,0.052741209241571746,-0.17625834302260104,0.10999596774011107
822,-1.2834889759964019,0.6249534420314619,0.38106331051172837,0.0028243957883735153,-0.016557532164735888,0.6046174869404474,0.7963388508686879,0.05817796193526186,-0.01970637791407979,0.13833229485478707,1.3289838891952458e-18,-0.04650458430399575,0.0,0.04058448784308236,0.010601940992652069,-0.08379491563547065,-3.1474805469974553e-18,-0.02913068066869313,0.0,0.05433435397708647,-1.2138197201113388e-18,-0.07123824598437982,-0.02101690870090813,-0.0178781337313178,0.062463278052295804,8.881484559096161e-18,0.052635812068253345,-0.17649824531218636,0.10999864749215096
823,-1.2834745550214046,0.6249916941768969,0.38106236012205524,0.0027780512037764073,-0.016470359738553167,0.6046110661820636,0.7963456964985622,0.058102510456570555,-0.01973362853587798,0.13833290996426525,3.0417109783230427e-18,-0.04663127435079331,0.0,0.04049659066397587,0.010578172366768399,-0.08377655631231463,-5.054313838666946e-18,-0.02921546694333367,0.0,0.05434423048385699,-8.099774064815173e-18,-0.07114177849163272,-0.021071014743949817,-0.017901035496593536,0.06249073036022448,-2.814346376591218e-18,0.05253322121202654,-0.17672801375686292,0.11000357577088449
824,-1.2834600537938352,0.6250305420309074,0.3810613810307693,0.0027300069354387205,-0.016382223300074623,0.6046053465013356,0.7963520231680705,0.058024572694988986,-0.019759267010074955,0.1383314687282354,8.988550629983174e-18,-0.046758998131783226,0.0,0.04040720258202353,0.010555904012484959,-0.08375991282862666,-1.1576742156488426e-17,-0.029302483927088112,0.0,0.05435475127093848,1.6886321450647398e-17,-0.07105215847593287,-0.021123632486114752,-0.017924756864465007,0.06251798469191347,3.311395897951882e-18,0.05243647034348653,-0.17694417655584635,0.11001073727407547
825,-1.283445471899369,0.6250701392051189,0.3810603637562729,0.0026802963957822416,-0.016293400440437682,0.6046003384241274,0.796357816493785,0.05794520482062119,-0.01978283137695954,0.13832789195370096,-4.530240791983269e-18,-0.046888497533433375,0.0,0.04031738149138099,0.010535071789439528,-0.08374492029690547,-7.144611240707329e-19,-0.029392776629201443,0.0,0.05436642671859701,-2.5138035359098762e-18,-0.07097065067939323,-0.021175067056849683,-0.017949066342454894,0.06254516983540853,5.649206832373751e-18,0.05234859115688157,-0.1771431602466982,0.11002015344933927
826,-1.283430811593669,0.6251106216704228,0.38105929951949,0.0026289504810582762,-0.016204152770880775,0.6045960843442534,0.7963630383486808,0.05786542182360096,-0.01980393424874394,0.13832194738812742,-1.1543236843885448e-17,-0.04702040830032811,0.0,0.04022817556165677,0.01051566063926194,-0.08373164078255545,1.3374894255426105e-18,-0.02948738539337243,0.0,0.05437970176285992,7.878337814834728e-18,-0.0708985194413113,-0.02122568740053801,-0.01797369084001443,0.0625724042032901,4.248214337615138e-18,0.052272653426083115,-0.1773214894019841,0.11003180573675891
827,-1.283416076124685,0.6251521439225964,0.38105818110600953,0.0025759871106925234,-0.01611472626333803,0.6045926238390874,0.7963676532150404,0.057786180899731074,-0.019822140432120952,0.13831355626619135,-1.111840809991527e-18,-0.04715546500373587,0.0,0.04014068206818455,0.010497576400237636,-0.0837200823983821,-2.5539387528212554e-18,-0.02958734163668673,0.0,0.05439511147680576,4.360945820216315e-19,-0.0708370184735518,-0.021275783136134062,-0.017998399944851598,0.06259987473080461,7.204359323532646e-18,0.05221169802460812,-0.17747567667396788,0.11004570067850523
828,-1.283401256214353,0.6251948415412083,0.38105699711796065,0.002521437893353165,-0.016025430918925998,0.6045899811013307,0.7963716360259858,0.057708557473697256,-0.019836939862610547,0.13830254541380452,-2.9978767648086913e-19,-0.04729436027800152,0.0,0.04005594095318067,0.010480879895750032,-0.08371023954255193,-4.3716946186861354e-18,-0.02969370437409884,0.0,0.05441314645052829,-8.294591642683662e-18,-0.07078740862556053,-0.02132575642803261,-0.018022919116368916,0.06262768030667426,1.2056719910776914e-18,0.0521687252182016,-0.1776021440489749,0.11006184176388428
829,-1.283386270989583,0.6252387255189261,0.3810557155430537,0.0024650387142830348,-0.015935712404924834,0.6045881626244642,0.7963749934978237,0.05763125175612134,-0.019848215981055656,0.13828850003217188,1.5638632768656288e-17,-0.04743700149567376,0.0,0.03997267747020352,0.010465483904848742,-0.08370196717350585,-5.074211254711603e-19,-0.029806217344563644,0.0,0.05443295263692349,-1.3592976288022648e-18,-0.07075432371927715,-0.021376500691084648,-0.01804788796455432,0.06265547056763993,-4.9844447874567354e-18,0.05214520987584689,-0.1777002296018265,0.11008179894903737
830,-1.2833710683498303,0.6252836333157447,0.38105432836133724,0.0024065246396632813,-0.015844892098564288,0.6045870955646406,0.7963777947119417,0.0575521082541448,-0.01985630609093044,0.13827138623040838,-3.56124833521415e-18,-0.04758259013882771,0.0,0.03988873291861163,0.010451430315297439,-0.08369514577763218,-3.728373095246494e-18,-0.02992356084002161,0.0,0.05445332643572452,8.863331253373072e-18,-0.07073951652007414,-0.021428183459207818,-0.018073839691379514,0.06268267650977719,-1.996112549543564e-18,0.05213870861905363,-0.17777316745337254,0.11010660284357796
